Category,Item_Code,Price,Quantity
45,sn,0.093,714
45,sn,0.098,1
45,sn,0.117,1
45,sn,0.118,1345
45,ew,0.059,702
45,ew,0.079,714
45,ew,0.082,6
45,ew,0.087,1
45,ew,0.106,1088
45,ew,0.144,801
45,ls,0.132,6
45,ls,0.185,714
45,ls,0.246,1088
45,ls,0.252,89
45,ka,0.006,731
45,ka,0.104,6
45,ka,0.142,714
45,ka,0.185,788
45,ka,0.188,1088
45,ka,0.194,34
45,zz,0.006,597
45,zz,0.014,6
45,zz,0.02,714
45,zz,0.024,1339
45,kf,0.006,676
45,kf,0.04,714
45,kf,0.054,1088
45,kf,0.066,54
45,kf,0.071,6
45,kf,0.098,1
45,kf,0.376,29
45,kf,0.502,762
45,ss,0.014,6
45,ss,0.02,714
45,ss,0.024,1137
45,mc,0.006,774
45,mc,0.078,1
45,mc,0.099,6
45,mc,0.132,714
45,mc,0.177,1088
45,mc,0.181,313
45,wg,0.006,757
45,wg,0.079,6
45,wg,0.114,714
45,wg,0.152,1088
45,wg,0.163,310
45,zh,0.006,650
45,zh,0.046,6
45,zh,0.058,714
45,zh,0.066,87
45,zh,0.068,29
45,zh,0.076,1086
45,zh,0.091,343
45,gp,0.087,408
45,gp,0.103,29
45,gp,0.116,426
45,gp,0.136,105
45,bf,0.239,714
45,bf,0.263,6
45,bf,0.318,1088
45,bf,0.484,108
45,ry,0.006,706
45,ry,0.07,6
45,ry,0.096,714
45,ry,0.128,1088
45,ry,0.136,623
45,hb,0.006,739
45,hb,0.089,28
45,hb,0.098,696
45,hb,0.099,834
45,hb,0.136,522
45,an,0.006,620
45,an,0.1,714
45,an,0.115,6
45,an,0.116,1
45,an,0.134,1088
45,an,0.218,589
45,nz,0.006,620
45,nz,0.111,714
45,nz,0.128,6
45,nz,0.148,1084
45,nz,0.196,1
45,nz,0.252,581
45,et,0.006,545
45,et,0.068,29
45,et,0.075,6
45,et,0.09,714
45,et,0.091,1159
45,rt,0.136,6
45,rt,0.181,714
45,rt,0.24,1088
45,rt,0.247,108
45,uz,0.006,666
45,uz,0.167,1
45,uz,0.181,612
45,uz,0.215,1127
45,xv,0.07,6
45,xv,0.104,714
45,xv,0.136,1189
45,wc,0.116,1
45,wc,0.126,6
45,wc,0.185,714
45,wc,0.246,1088
45,wc,0.252,55
45,tf,0.047,6
45,tf,0.051,1884
45,lc,0.256,1024
45,lc,0.332,6
45,lc,0.408,714
45,lc,0.502,1084
45,agi,0.243,6
45,agi,0.271,1026
45,agi,0.334,708
45,agi,0.502,29
45,agi,0.668,48
45,ads,0.071,6
45,ads,0.104,714
45,ads,0.134,1088
45,ads,1.25,220
45,xk,0.134,568
45,xk,0.155,6
45,xk,0.234,714
45,xk,0.25,1647
45,me,0.006,665
45,me,0.075,6
45,me,0.078,1
45,me,0.111,1088
45,me,0.114,714
45,me,0.19,511
45,yw,0.014,672
45,yw,0.036,714
45,yw,0.046,1088
45,yw,0.074,6
45,yw,0.098,1
45,yw,0.118,652
45,yw,0.123,28
45,yw,0.164,150
45,pf,0.006,656
45,pf,0.09,6
45,pf,0.114,714
45,pf,0.151,1086
45,pf,0.181,450
45,za,0.006,768
45,za,0.086,6
45,za,0.098,1
45,za,0.128,714
45,za,0.134,1182
45,jq,0.05,29
45,jq,0.155,1
45,jq,0.167,6
45,jq,0.252,714
45,jq,0.316,1201
45,agb,0.006,548
45,agb,0.107,714
45,agb,0.123,6
45,agb,0.142,1088
45,agb,0.251,514
45,gmsg,1,127
45,sf,0.116,6
45,sf,0.139,714
45,sf,0.186,1088
45,sf,0.235,44
45,xz,0.006,702
45,xz,0.138,6
45,xz,0.187,714
45,xz,0.247,1443
45,kp,0.034,6
45,kp,0.05,714
45,kp,0.059,1133
45,dp,0.006,748
45,dp,0.023,2541
45,abc,0.134,708
45,abc,0.163,29
45,abc,0.178,996
45,abc,0.196,45
45,fs,0.07,6
45,fs,0.102,714
45,fs,0.135,1088
45,fs,0.136,70
19,fb,0.054,363
19,fb,0.067,26158
19,fb,0.087,1
19,fb,0.146,1
19,fb,0.246,10
19,fb,0.418,741
19,tg,0.292,1
19,tg,0.4,577
19,tg,1.044,130
19,hw,0.004,715
19,hw,0.12,1
19,hw,0.196,1
19,hw,0.658,421
19,ig,0.054,2
19,ig,0.067,5098
19,ig,0.068,1
19,ig,0.095,777
19,oi,0.07,583
19,oi,0.078,6
19,oi,0.118,759
19,oi,0.187,2
19,oi,0.196,1
19,oi,0.418,146
19,am,0.006,567
19,am,0.094,2
19,am,0.098,1
19,am,0.118,691
19,am,0.263,116
19,kt,0.076,635
19,kt,0.078,1
19,kt,0.08,1
19,kt,0.307,506
19,nf,0.078,1
19,nf,0.08,1
19,nf,0.118,603
19,nf,0.154,17
19,nf,0.243,852
19,wa,0.337,1
19,wa,0.514,1
19,wa,0.634,731
19,wa,0.835,138
19,go,0.094,1
19,go,0.101,1
19,go,0.118,1569
19,go,0.155,1
19,go,0.185,1
19,go,0.194,565
19,go,0.196,1
19,go,0.335,142
19,lf,0.046,47
19,lf,0.059,1
19,lf,0.083,746
19,lf,0.116,1
19,lf,0.188,554
19,im,0.006,730
19,im,0.072,53
19,im,0.116,1
19,im,0.132,350
19,vi,0.074,609
19,vi,0.103,10
19,vi,0.116,1
19,vi,0.14,829
19,vi,0.155,64
19,wb,0.211,45
19,wb,0.376,579
19,wb,0.627,381
19,mm,0.046,397
19,mm,0.067,77
19,mm,0.08,1
19,mm,0.094,512
19,mm,0.099,742
19,mm,0.142,200
19,mm,0.188,154
19,wx,0.067,517
19,wx,0.215,1
19,wx,0.502,712
19,ds,0.067,684
19,ds,0.116,1
19,ds,0.118,650
19,ds,0.139,16
19,ds,0.235,97
19,fu,0.123,54
19,fu,0.136,1
19,fu,0.15,726
19,fu,0.351,721
19,mt,0.006,598
19,mt,0.116,1
19,mt,0.185,555
19,mt,0.502,112
19,ub,0.094,2
19,ub,0.098,1
19,ub,0.103,654
19,ub,0.118,721
19,ub,0.155,35
19,ub,0.392,116
19,tw,0.006,495
19,tw,0.054,1
19,tw,0.086,36
19,tw,0.098,1
19,tw,0.188,781
19,mb,0.006,720
19,mb,0.039,34
19,mb,0.067,719
19,mb,0.502,123
19,tn,0.098,583
19,tn,0.234,455
19,tn,0.33,90
19,tx,0.006,653
19,tx,0.068,1
19,tx,0.1,7
19,tx,0.22,879
19,dr,0.006,678
19,dr,0.054,1
19,dr,0.067,506
19,dr,0.177,1
19,dr,0.384,18
19,dr,0.548,66
19,dh,0.094,1
19,dh,0.108,503
19,dh,0.116,1
19,dh,0.118,750
19,dh,0.196,77
19,dh,0.235,119
19,rr,0.006,751
19,rr,0.303,77
19,rr,0.33,321
19,zk,0.008,8
19,zk,0.068,1
19,zk,0.439,955
19,kc,0.006,633
19,kc,0.08,1
19,kc,0.196,1
19,kc,0.231,237
19,qq,0.006,702
19,qq,0.008,18
19,qq,0.068,1
19,qq,0.08,1
19,qq,0.147,321
19,nv,0.006,779
19,nv,0.078,1
19,nv,0.08,1
19,nv,0.251,590
19,uk,0.006,646
19,uk,0.756,77
19,uk,0.783,590
19,ab,0.116,1
19,ab,0.384,209
19,pm,0.063,602
19,pm,0.078,1
19,pm,0.502,556
19,bl,0.006,768
19,bl,0.103,77
19,bl,0.116,1
19,bl,0.502,514
19,ts,0.004,768
19,ts,0.187,1
19,ts,0.196,1
19,ts,0.234,801
19,ts,0.39,1
19,ts,0.627,93
19,bz,0.006,740
19,bz,0.116,1
19,bz,0.439,516
19,yl,0.006,698
19,yl,0.183,36
19,yl,0.196,1
19,yl,0.307,345
19,zr,0.078,1
19,zr,0.43,18
19,zr,1.415,433
19,iq,0.292,45
19,sn,0.006,546
19,sn,0.098,1
19,sn,0.103,36
19,sn,0.117,1
19,sn,0.199,369
19,ew,0.006,735
19,ew,0.08,1
19,ew,0.087,1
19,ew,0.144,702
19,ls,0.207,77
19,ls,0.22,138
19,ka,0.006,831
19,ka,0.148,18
19,ka,0.185,713
19,ka,0.374,126
19,jg,0.006,700
19,jg,0.224,77
19,jg,0.251,591
19,ss,0.032,49
19,mc,0.006,560
19,mc,0.078,1
19,mc,0.307,282
19,wg,0.006,710
19,wg,0.155,375
19,zh,0.25,55
19,zh,0.263,376
19,bf,0.263,52
19,zy,0.008,18
19,zy,0.33,164
19,ry,0.006,776
19,ry,0.21,333
19,nz,0.006,726
19,nz,0.094,1
19,nz,0.134,36
19,nz,0.196,1
19,nz,0.22,765
19,rt,0.303,77
19,rt,0.33,138
19,uz,0.006,786
19,uz,0.274,77
19,uz,0.287,135
19,xv,0.22,74
19,wc,0.116,1
19,wc,0.439,123
19,tf,0.051,106
19,ads,0.134,49
19,yw,0.071,53
19,yw,0.098,1
19,yw,0.118,344
19,yw,0.127,107
19,me,0.006,536
19,me,0.078,1
19,me,0.08,1
19,me,0.292,1
19,me,0.33,729
19,za,0.098,1
19,za,0.174,1
19,za,0.33,67
19,xk,0.006,700
19,xk,0.094,1
19,xk,0.231,399
19,pf,0.006,696
19,pf,0.054,1
19,pf,0.096,729
19,agb,0.006,553
19,agb,0.251,253
19,tl,0.059,1
19,tl,0.4,177
19,gmsg,0.502,114
19,ip,0.1,653
19,ip,0.188,323
19,sf,0.314,44
19,xz,0.006,580
19,xz,0.303,77
19,xz,0.33,332
19,ajj,0.08,5
68,fb,0.054,2
68,fb,0.058,540
68,fb,0.067,691
68,fb,0.087,1
68,fb,0.167,94
68,vi,0.036,680
68,vi,0.116,1
68,vi,0.335,796
68,tg,0.316,5
68,tg,0.4,372
68,tg,0.42,1
68,tg,1.003,107
68,oi,0.006,688
68,oi,0.118,471
68,oi,0.187,2
68,oi,0.196,1
68,oi,0.271,126
68,wa,0.337,1
68,wa,0.584,628
68,go,0.066,1
68,go,0.094,1
68,go,0.101,1
68,go,0.118,544
68,go,0.196,1
68,go,0.335,720
68,lf,0.006,757
68,lf,0.116,1
68,lf,0.181,2573
68,zy,0.191,56
68,bf,0.342,50
68,im,0.006,738
68,im,0.116,1
68,im,0.502,376
68,ig,0.006,644
68,ig,0.054,2
68,ig,0.067,527
68,ig,0.098,1
68,ig,0.136,21
68,wb,0.006,751
68,wb,0.434,344
68,mm,0.08,1
68,mm,0.094,569
68,mm,0.136,717
68,wx,0.006,661
68,wx,0.067,546
68,wx,0.215,1
68,wx,0.23,124
68,am,0.006,695
68,am,0.094,2
68,am,0.098,1
68,am,0.118,421
68,am,0.136,62
68,ds,0.006,664
68,ds,0.067,2
68,ds,0.116,1
68,ds,0.127,535
68,fu,0.006,821
68,fu,0.136,1
68,fu,0.203,639
68,mt,0.006,618
68,mt,0.116,1
68,mt,0.185,311
68,mt,0.226,96
68,ub,0.006,737
68,ub,0.094,2
68,ub,0.098,1
68,ub,0.127,634
68,tw,0.006,724
68,tw,0.054,1
68,tw,0.098,1
68,tw,0.163,295
68,mb,0.006,730
68,mb,0.067,470
68,mb,0.316,127
68,tn,0.006,704
68,tn,0.098,1
68,tn,0.191,729
68,tx,0.006,577
68,tx,0.068,1
68,tx,0.152,294
68,dr,0.015,797
68,dr,0.054,1
68,dr,0.177,1
68,dr,0.316,529
68,dh,0.006,733
68,dh,0.094,1
68,dh,0.116,1
68,dh,0.136,756
68,rr,0.006,770
68,rr,0.191,290
68,zk,0.006,764
68,zk,0.068,1
68,zk,0.252,817
68,kc,0.006,701
68,kc,0.08,1
68,kc,0.196,1
68,kc,0.231,347
68,nf,0.006,666
68,nf,0.078,1
68,nf,0.08,1
68,nf,0.108,313
68,kt,0.006,650
68,kt,0.078,1
68,kt,0.08,1
68,kt,0.406,767
68,qq,0.006,714
68,qq,0.068,1
68,qq,0.08,1
68,qq,0.12,564
68,nv,0.006,630
68,nv,0.078,1
68,nv,0.08,1
68,nv,0.118,621
68,uk,0.006,589
68,uk,0.226,384
68,ab,0.116,1
68,ab,0.288,186
68,hw,0.12,1
68,hw,0.196,1
68,hw,0.203,626
68,hw,0.252,431
68,pm,0.006,703
68,pm,0.078,1
68,pm,0.118,731
68,bl,0.006,672
68,bl,0.116,1
68,bl,0.502,464
68,ts,0.006,588
68,ts,0.187,1
68,ts,0.39,1
68,ts,0.502,799
68,bz,0.006,549
68,bz,0.116,1
68,bz,0.252,398
68,yl,0.006,628
68,yl,0.196,1
68,yl,0.502,436
68,zr,0.006,624
68,zr,0.078,1
68,zr,0.181,216
68,iq,0.168,45
68,sn,0.006,651
68,sn,0.098,1
68,sn,0.117,1
68,sn,0.152,202
68,ew,0.006,665
68,ew,0.08,1
68,ew,0.087,1
68,ew,0.144,811
68,ls,0.166,54
68,ka,0.006,567
68,ka,0.185,701
68,ka,0.502,136
68,jg,0.006,620
68,jg,0.144,561
68,mc,0.006,697
68,mc,0.078,1
68,mc,0.191,288
68,wg,0.006,798
68,wg,0.127,232
68,zh,0.006,730
68,zh,0.152,316
68,ry,0.006,650
68,ry,0.12,658
68,nz,0.006,549
68,nz,0.094,1
68,nz,0.196,1
68,nz,0.502,769
68,rt,0.191,73
68,uz,0.166,770
68,xv,0.127,72
68,wc,0.116,1
68,wc,0.252,28
68,tf,0.051,53
68,ads,0.134,49
68,xk,0.006,659
68,xk,0.094,1
68,xk,0.231,299
68,me,0.078,1
68,me,0.08,1
68,me,0.112,717
68,me,0.502,457
68,za,0.006,818
68,za,0.098,1
68,za,0.174,1
68,za,0.191,65
68,pf,0.006,530
68,pf,0.054,1
68,pf,0.098,1
68,pf,0.181,695
68,yw,0.006,667
68,yw,0.098,1
68,yw,0.118,588
68,agb,0.006,707
68,agb,0.251,343
68,gmsg,0.502,16
68,ght,0.106,1
68,xz,0.1,629
68,xz,0.191,344
68,ip,0.07,638
68,ip,0.108,332
68,sf,0.181,42
44,fb,0.054,2
44,fb,0.067,270
44,fb,0.087,1
44,fb,0.334,1
44,fb,0.835,5
44,vi,0.045,659
44,vi,0.116,1
44,vi,0.2,1
44,vi,0.835,498
44,tg,3.316,106
44,hw,0.074,669
44,hw,0.12,1
44,hw,0.131,1
44,hw,0.134,11
44,hw,0.196,1
44,hw,0.284,399
44,yl,0.006,715
44,yl,0.131,2
44,yl,0.196,1
44,yl,0.27,429
44,qq,0.006,680
44,qq,0.068,1
44,qq,0.08,1
44,qq,0.131,2
44,qq,0.231,693
44,mb,0.056,484
44,mb,0.067,773
44,mb,0.134,10
44,mb,0.168,2
44,mb,0.251,116
44,wa,0.337,1
44,wa,1.84,1
44,wa,2.211,5
44,im,0.006,614
44,im,0.116,1
44,im,0.144,2
44,im,0.667,11
44,im,0.919,467
44,go,0.094,1
44,go,0.101,1
44,go,0.118,389
44,go,0.196,1
44,go,0.4,1
44,go,0.474,653
44,go,0.627,128
44,ig,0.054,2
44,ig,0.067,410
44,ig,0.098,1
44,ig,0.168,684
44,ig,0.2,4
44,ig,0.335,151
44,wb,0.004,412
44,wb,0.427,2
44,wb,0.467,9
44,wb,1.208,710
44,mm,0.05,614
44,mm,0.08,1
44,mm,0.134,1
44,mm,0.168,2
44,mm,0.251,956
44,wx,0.062,703
44,wx,0.067,813
44,wx,0.2,1
44,wx,0.215,1
44,wx,0.318,109
44,am,0.006,742
44,am,0.094,2
44,am,0.098,1
44,am,0.118,619
44,am,0.4,5
44,am,0.584,137
44,ds,0.006,791
44,ds,0.067,2
44,ds,0.111,2
44,ds,0.116,1
44,ds,0.134,1
44,ds,0.835,877
44,fu,0.014,642
44,fu,0.03,2
44,fu,0.136,1
44,fu,0.4,11
44,fu,0.584,756
44,mt,0.006,630
44,mt,0.076,2
44,mt,0.116,1
44,mt,0.134,10
44,mt,0.185,694
44,mt,0.251,147
44,ub,0.004,273
44,ub,0.094,2
44,ub,0.098,1
44,ub,0.334,2
44,ub,0.484,963
44,tw,0.048,773
44,tw,0.054,1
44,tw,0.059,2
44,tw,0.098,1
44,tw,0.134,11
44,tw,0.251,870
44,mo,0.091,712
44,mo,0.116,1
44,mo,0.334,1
44,mo,0.484,879
44,vz,0.091,603
44,vz,0.094,1
44,vz,0.098,1
44,vz,0.131,2
44,vz,0.4,11
44,vz,0.584,531
44,tn,0.006,573
44,tn,0.058,2
44,tn,0.098,1
44,tn,0.134,1
44,tn,0.234,733
44,tn,0.251,117
44,bw,0.046,646
44,bw,0.654,1
44,bw,0.667,1
44,bw,1.208,830
44,tx,0.068,1
44,tx,0.163,601
44,tx,0.2,1
44,tx,0.318,419
44,dr,0.054,1
44,dr,0.177,1
44,dr,0.262,2
44,dr,0.534,11
44,dr,1.208,504
44,lf,0.006,584
44,lf,0.067,1
44,lf,0.116,1
44,lf,0.484,755
44,dh,0.004,424
44,dh,0.094,1
44,dh,0.116,1
44,dh,0.4,6
44,dh,1.51,1169
44,rr,0.046,701
44,rr,0.134,1
44,rr,0.251,407
44,zk,0.006,620
44,zk,0.068,1
44,zk,0.124,2
44,zk,0.2,1
44,zk,1.119,415
44,kc,0.08,1
44,kc,0.12,744
44,kc,0.196,1
44,kc,0.534,1
44,kc,1.208,473
44,oi,0.118,655
44,oi,0.187,2
44,oi,0.196,1
44,oi,1.067,4
44,oi,1.51,138
44,nf,0.006,661
44,nf,0.078,1
44,nf,0.08,1
44,nf,0.131,2
44,nf,0.158,408
44,kt,0.006,714
44,kt,0.078,1
44,kt,0.08,1
44,kt,0.4,11
44,kt,0.424,2
44,kt,0.584,825
44,do,0.167,48
44,nv,0.006,668
44,nv,0.078,1
44,nv,0.08,1
44,nv,0.131,2
44,nv,0.267,11
44,nv,1.086,607
44,uk,0.006,583
44,uk,0.334,8
44,uk,0.484,613
44,ab,0.116,1
44,ab,0.134,10
44,ab,0.384,185
44,ajj,0.084,5
44,cn,0.174,2
44,cn,0.2,11
44,cn,0.318,456
44,pm,0.006,693
44,pm,0.078,1
44,pm,0.134,11
44,pm,0.384,889
44,xr,0.006,629
44,xr,0.116,1
44,xr,0.334,11
44,xr,0.484,381
44,abq,0.006,531
44,abq,0.162,2
44,abq,0.188,274
44,ij,0.006,548
44,ij,0.196,1
44,ij,0.534,4
44,ij,0.652,2
44,ij,0.783,400
44,bl,0.006,615
44,bl,0.09,2
44,bl,0.116,1
44,bl,0.502,489
44,ts,0.004,787
44,ts,0.187,1
44,ts,0.39,1
44,ts,0.587,2
44,ts,0.6,1
44,ts,1.208,749
44,bz,0.006,665
44,bz,0.116,1
44,bz,0.131,2
44,bz,0.134,3
44,bz,0.251,547
44,zr,0.006,738
44,zr,0.078,1
44,zr,1.302,419
44,ew,0.006,624
44,ew,0.08,1
44,ew,0.087,1
44,ew,0.4,11
44,ew,1.003,702
44,ls,0.667,11
44,ls,1.174,179
44,ka,0.006,621
44,ka,0.185,498
44,ka,1.25,11
44,ka,1.769,105
44,mj,0.006,652
44,mj,0.08,1
44,mj,0.11,401
44,mc,0.006,642
44,mc,0.078,1
44,mc,0.267,11
44,mc,1.314,427
44,zh,0.006,742
44,zh,0.227,2
44,zh,0.334,8
44,zh,0.484,426
44,gp,0.054,1
44,gp,0.134,1
44,gp,0.251,186
44,fx,0.134,11
44,fx,0.251,72
44,ul,0.067,1
44,ul,0.094,1
44,ul,0.196,2
44,ul,0.2,11
44,ul,0.318,221
44,nz,0.006,599
44,nz,0.094,1
44,nz,0.131,2
44,nz,0.196,1
44,nz,0.2,11
44,nz,0.318,786
44,et,0.006,790
44,et,0.227,2
44,et,0.334,11
44,et,0.484,230
44,xv,0.134,11
44,xv,0.251,101
44,df,0.027,2
44,df,0.134,11
44,df,0.196,1
44,df,0.251,190
44,wc,0.116,1
44,wc,0.134,11
44,wc,0.384,182
44,zb,0.006,717
44,zb,0.204,382
44,ox,0.2,11
44,ox,0.318,69
44,tf,0.051,53
44,ns,0.006,795
44,ns,0.2,11
44,ns,0.318,495
44,lc,0.335,750
44,ads,0.014,49
44,xk,0.006,595
44,xk,0.094,1
44,xk,0.131,2
44,xk,0.267,11
44,xk,1.003,341
44,jq,0.155,1
44,jq,0.4,5
44,jq,0.548,144
44,yw,0.098,1
44,yw,0.118,760
44,yw,0.134,5
44,yw,0.251,701
44,mv,0.094,2
44,mv,0.2,11
44,mv,0.318,114
44,dp,0.006,861
44,dp,0.027,2
44,dp,0.134,11
44,dp,0.251,405
44,me,0.006,669
44,me,0.078,1
44,me,0.08,1
44,me,0.131,2
44,me,0.158,413
44,za,0.006,668
44,za,0.098,1
44,za,0.174,1
44,za,0.502,66
44,pf,0.006,740
44,pf,0.054,1
44,pf,0.098,1
44,pf,0.108,497
44,lz,0.134,11
44,lz,0.251,66
44,mp,0.2,11
44,mp,0.318,43
44,agb,0.006,616
44,agb,0.251,333
44,abn,0.267,280
44,gmsg,0.502,104
44,fs,0.208,2
44,fs,0.235,109
44,ot,0.004,619
44,ot,0.158,697
44,abc,0.208,2
14,fb,0.054,2
14,fb,0.067,820
14,fb,0.087,1
14,fb,0.146,1
14,fb,0.318,797
14,vi,0.014,1448
14,vi,0.047,613
14,vi,0.091,5
14,vi,0.116,2
14,vi,0.502,806
14,dh,0.016,1053
14,dh,0.094,1
14,dh,0.116,1
14,dh,0.147,840
14,dh,0.155,1
14,dh,0.226,489
14,ds,0.008,758
14,ds,0.014,1905
14,ds,0.067,2
14,ds,0.116,1
14,ds,0.136,1
14,ds,0.271,457
14,tg,0.4,857
14,tg,0.42,1
14,tg,0.425,1000
14,tg,0.73,40
14,tg,1.003,131
14,hw,0.12,1
14,hw,0.196,1
14,hw,0.727,1
14,hw,0.779,1
14,hw,0.919,341
14,pm,0.064,2680
14,pm,0.075,688
14,pm,0.078,1
14,pm,0.136,560
14,qq,0.015,962
14,qq,0.068,1
14,qq,0.08,1
14,qq,0.349,685
14,qq,1.414,1
14,qq,1.434,502
14,oi,0.01,387
14,oi,0.107,799
14,oi,0.118,706
14,oi,0.155,1
14,oi,0.187,2
14,oi,0.196,1
14,oi,0.271,149
14,nv,0.051,306
14,nv,0.078,1
14,nv,0.08,453
14,nv,0.127,1
14,nv,0.136,1599
14,mm,0.043,906
14,mm,0.07,674
14,mm,0.08,1
14,mm,0.144,876
14,nz,0.008,766
14,nz,0.094,1
14,nz,0.116,1
14,nz,0.122,732
14,nz,0.196,1
14,nz,0.362,610
14,tw,0.014,437
14,tw,0.054,1
14,tw,0.098,2
14,tw,0.12,561
14,tw,0.136,655
14,nf,0.011,891
14,nf,0.078,1
14,nf,0.08,1
14,nf,0.215,654
14,nf,0.226,416
14,bz,0.01,835
14,bz,0.116,1
14,bz,0.142,655
14,bz,0.298,626
14,wa,0.26,1
14,wa,0.337,1
14,wa,0.524,1
14,wa,0.634,3696
14,wa,0.779,1
14,wa,0.936,1
14,wa,2.064,144
14,go,0.094,1
14,go,0.097,1
14,go,0.101,1
14,go,0.116,2
14,go,0.118,642
14,go,0.142,1
14,go,0.196,1
14,go,0.335,893
14,wb,0.506,82
14,wb,0.586,1
14,wb,0.986,755
14,wb,1.51,322
14,wx,0.014,258
14,wx,0.067,730
14,wx,0.136,654
14,wx,0.155,1
14,wx,0.318,119
14,kf,0.016,1096
14,kf,0.098,1
14,kf,0.155,1
14,kf,0.274,792
14,kf,0.451,884
14,mx,0.006,725
14,mx,0.008,1054
14,mx,0.288,373
14,zs,0.011,792
14,zs,0.075,583
14,zs,0.091,297
14,bf,0.046,45
14,wh,0.015,866
14,wh,0.068,1
14,wh,0.078,500
14,wh,0.196,1
14,wh,0.351,764
14,gj,0.008,702
14,gj,0.238,634
14,gj,0.271,613
14,li,0.051,160
14,li,0.064,543
14,li,0.136,809
14,im,0.006,727
14,im,0.116,1
14,im,0.231,241
14,ig,0.054,2
14,ig,0.067,588
14,ig,0.084,1
14,ig,0.087,1
14,ig,0.098,1
14,ig,0.1,649
14,am,0.038,1
14,am,0.084,634
14,am,0.094,2
14,am,0.098,1
14,am,0.118,440
14,am,0.136,1
14,am,0.163,149
14,mt,0.006,572
14,mt,0.023,6
14,mt,0.116,1
14,mt,0.177,1
14,mt,0.185,640
14,mt,0.502,112
14,ub,0.094,2
14,ub,0.098,1
14,ub,0.128,725
14,ub,0.196,1
14,ub,0.502,488
14,mb,0.059,1
14,mb,0.067,294
14,mb,0.091,644
14,mb,0.136,107
14,vz,0.004,207
14,vz,0.008,1085
14,vz,0.094,1
14,vz,0.098,1
14,vz,0.155,1
14,vz,0.362,783
14,tn,0.016,1075
14,tn,0.046,682
14,tn,0.098,1
14,tn,0.116,1
14,tn,0.234,717
14,tn,0.502,139
14,dr,0.006,567
14,dr,0.054,1
14,dr,0.127,1
14,dr,0.226,642
14,lf,0.116,1
14,lf,0.152,1
14,lf,0.727,1
14,lf,1.208,1160
14,zk,0.015,958
14,zk,0.068,1
14,zk,0.254,1
14,zk,0.502,606
14,kc,0.006,823
14,kc,0.08,1
14,kc,0.155,1
14,kc,0.502,281
14,kt,0.011,759
14,kt,0.076,656
14,kt,0.078,1
14,kt,0.08,1
14,kt,0.196,1
14,kt,0.502,497
14,uk,0.006,706
14,uk,0.211,1130
14,uk,0.451,871
14,ab,0.116,1
14,ab,0.382,165
14,ajj,0.084,5
14,ja,0.045,1004
14,ja,0.271,151
14,bl,0.006,505
14,bl,0.008,990
14,bl,0.116,1
14,bl,0.196,1
14,bl,0.502,432
14,ts,0.08,1108
14,ts,0.187,1
14,ts,0.196,1
14,ts,0.23,651
14,ts,0.39,1
14,ts,0.451,772
14,yl,0.006,620
14,yl,0.196,1
14,yl,0.27,350
14,zr,0.006,808
14,zr,0.078,1
14,zr,0.144,286
14,iq,0.027,45
14,ew,0.006,692
14,ew,0.012,1099
14,ew,0.08,1
14,ew,0.087,1
14,ew,0.196,1
14,ew,0.316,655
14,ls,0.14,1125
14,ls,0.181,105
14,agy,1.092,5
14,ka,0.006,730
14,ka,0.008,1125
14,ka,0.136,1
14,ka,0.185,704
14,ka,0.226,59
14,pu,0.006,741
14,pu,0.008,1125
14,pu,0.063,306
14,mj,0.068,1
14,mj,0.08,1
14,mj,0.127,1
14,mj,0.138,568
14,mj,0.181,514
14,vp,0.271,976
14,mc,0.006,617
14,mc,0.078,1
14,mc,0.136,221
14,wg,0.006,741
14,wg,0.087,1
14,wg,0.136,305
14,zh,0.006,615
14,zh,0.008,966
14,zh,0.068,335
14,dl,0.008,1115
14,dl,0.126,628
14,dl,0.196,1
14,dl,0.502,886
14,an,0.006,591
14,an,0.08,1
14,an,0.116,1
14,an,0.166,1
14,an,0.502,527
14,et,0.006,796
14,et,0.023,641
14,et,0.098,1
14,et,0.502,213
14,wc,0.116,1
14,wc,0.136,118
14,tf,0.051,181
14,zx,0.116,1
14,zx,0.271,47
14,ads,0.134,45
14,xx,0.006,603
14,xx,0.032,213
14,xk,0.094,1
14,xk,0.126,743
14,xk,0.155,1
14,xk,0.181,369
14,me,0.078,1
14,me,0.08,1
14,me,0.199,738
14,me,0.448,1
14,me,0.502,583
14,za,0.096,674
14,za,0.098,1
14,za,0.174,1
14,za,0.65,1
14,za,0.668,228
14,pf,0.006,655
14,pf,0.054,1
14,pf,0.098,1
14,pf,0.136,454
14,yw,0.014,218
14,yw,0.016,534
14,yw,0.098,1
14,yw,0.118,486
14,yw,0.502,141
14,qd,0.586,1
14,qd,0.667,341
14,gmsg,0.502,16
14,ahr,1.268,193
14,ght,0.106,1
14,ght,1.25,2797
14,agb,0.006,717
14,agb,0.251,550
14,ahi,0.302,40
14,ao,0.181,40
14,bi,0.288,40
14,dd,0.091,40
14,en,0.181,60
14,eq,0.082,60
14,lz,0.992,40
14,od,0.108,40
14,ot,0.967,600
14,ot,1.208,406
14,wp,0.068,40
14,qy,0.006,572
14,qy,0.271,75
14,jau,0.534,20
14,opd,0.011,20
14,sli,0.099,20
14,yd,0.271,20
128,fb,0.054,1
128,fb,0.067,856
128,fb,0.086,17
128,fb,0.087,1
128,fb,0.167,5
128,fb,0.251,1590
128,vi,0.087,614
128,vi,0.116,1
128,vi,0.236,845
